{'DATE/TIME': '28/12/2022 10:16:53', 'COI': 1446284.5, 'POI': 1764932, 'CALL CHNG OI': 310933.5, 'PUT CHNG OI': 476880, 'PCR': 1.2203214512773939, 'CHPCR': 1.533704152174018, 'OI Difference': 318647.5}
{'DATE/TIME': '28/12/2022 10:18:53', 'COI': 1443927.5, 'POI': 1765986, 'CALL CHNG OI': 308576.5, 'PUT CHNG OI': 477934, 'PCR': 1.2230434007247595, 'CHPCR': 1.5488347297995797, 'OI Difference': 322058.5}
{'DATE/TIME': '28/12/2022 10:20:54', 'COI': 1443925.5, 'POI': 1765986, 'CALL CHNG OI': 308574.5, 'PUT CHNG OI': 477934, 'PCR': 1.2230450947780893, 'CHPCR': 1.5488447684432771, 'OI Difference': 322060.5}
{'DATE/TIME': '28/12/2022 10:22:55', 'COI': 1445559.5, 'POI': 1765671, 'CALL CHNG OI': 310208.5, 'PUT CHNG OI': 477619, 'PCR': 1.2214447070494159, 'CHPCR': 1.539670898766475, 'OI Difference': 320111.5}
{'DATE/TIME': '28/12/2022 10:24:56', 'COI': 1450733.5, 'POI': 1766264, 'CALL CHNG OI': 315382.5, 'PUT CHNG OI': 478212, 'PCR': 1.2174972177867265, 'CHPCR': 1.5162921214715464, 'OI Difference': 315530.5}
{'DATE/TIME': '28/12/2022 10:26:56', 'COI': 1467147.5, 'POI': 1752542, 'CALL CHNG OI': 331796.5, 'PUT CHNG OI': 464490, 'PCR': 1.194523386367083, 'CHPCR': 1.3999243512213058, 'OI Difference': 285394.5}
{'DATE/TIME': '28/12/2022 10:28:57', 'COI': 1466753.5, 'POI': 1748818, 'CALL CHNG OI': 331402.5, 'PUT CHNG OI': 460766, 'PCR': 1.192305319196443, 'CHPCR': 1.390351611710835, 'OI Difference': 282064.5}
{'DATE/TIME': '28/12/2022 10:30:58', 'COI': 1480096.5, 'POI': 1749924, 'CALL CHNG OI': 344745.5, 'PUT CHNG OI': 461872, 'PCR': 1.1823039916654083, 'CHPCR': 1.3397477269463995, 'OI Difference': 269827.5}
{'DATE/TIME': '28/12/2022 10:32:59', 'COI': 1480813.5, 'POI': 1749212, 'CALL CHNG OI': 345462.5, 'PUT CHNG OI': 461160, 'PCR': 1.1812507111800372, 'CHPCR': 1.33490610413576, 'OI Difference': 268398.5}
{'DATE/TIME': '28/12/2022 10:35:00', 'COI': 1510829.5, 'POI': 1750232, 'CALL CHNG OI': 375478.5, 'PUT CHNG OI': 462180, 'PCR': 1.158457655215231, 'CHPCR': 1.2309093596570775, 'OI Difference': 239402.5}
{'DATE/TIME': '28/12/2022 10:37:01', 'COI': 1510829.5, 'POI': 1750232, 'CALL CHNG OI': 375478.5, 'PUT CHNG OI': 462180, 'PCR': 1.158457655215231, 'CHPCR': 1.2309093596570775, 'OI Difference': 239402.5}
{'DATE/TIME': '28/12/2022 23:42:58', 'COI': 1351098, 'POI': 1582130, 'CALL CHNG OI': 215747, 'PUT CHNG OI': 294078, 'PCR': 1.170995738281013, 'CHPCR': 1.3630687796354062, 'OI Difference': 231032}
{'DATE/TIME': '29/12/2022 09:11:50', 'COI': 1351098, 'POI': 1582130, 'CALL CHNG OI': 215747, 'PUT CHNG OI': 294078, 'PCR': 1.170995738281013, 'CHPCR': 1.3630687796354062, 'OI Difference': 231032}
{'DATE/TIME': '29/12/2022 09:12:21', 'COI': 1377707, 'POI': 1396407, 'CALL CHNG OI': 218900, 'PUT CHNG OI': 243110, 'PCR': 1.0135732779175834, 'CHPCR': 1.1105984467793513, 'OI Difference': 18700}
{'DATE/TIME': '29/12/2022 09:16:15', 'COI': 0, 'POI': 0, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': nan, 'CHPCR': nan, 'OI Difference': 0}
{'DATE/TIME': '29/12/2022 09:16:34', 'COI': 230289, 'POI': 20448, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.0887927777705405, 'CHPCR': nan, 'OI Difference': -209841}
{'DATE/TIME': '29/12/2022 09:17:20', 'COI': 932411, 'POI': 900649, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.9659356228101127, 'CHPCR': nan, 'OI Difference': -31762}
{'DATE/TIME': '29/12/2022 09:17:56', 'COI': 75737, 'POI': 1251691, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 16.526809881563832, 'CHPCR': nan, 'OI Difference': 1175954}
{'DATE/TIME': '29/12/2022 09:18:12', 'COI': 75737, 'POI': 1251691, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 16.526809881563832, 'CHPCR': nan, 'OI Difference': 1175954}
{'DATE/TIME': '29/12/2022 09:18:58', 'COI': 841092, 'POI': 1682417, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 2.0002770208253082, 'CHPCR': nan, 'OI Difference': 841325}
{'DATE/TIME': '29/12/2022 09:19:19', 'COI': 1351098, 'POI': 1582130, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 1.170995738281013, 'CHPCR': nan, 'OI Difference': 231032}
{'DATE/TIME': '29/12/2022 09:23:21', 'COI': 373952, 'POI': 1699903, 'CALL CHNG OI': 86635, 'PUT CHNG OI': 70775, 'PCR': 4.545778602601404, 'CHPCR': 0.8169331101748716, 'OI Difference': 1325951}
{'DATE/TIME': '29/12/2022 09:29:23', 'COI': 553819, 'POI': 1767716, 'CALL CHNG OI': 266502, 'PUT CHNG OI': 138588, 'PCR': 3.1918659345381792, 'CHPCR': 0.5200261161267082, 'OI Difference': 1213897}
{'DATE/TIME': '29/12/2022 09:31:23', 'COI': 381229, 'POI': 1753298, 'CALL CHNG OI': 217424, 'PUT CHNG OI': 270011, 'PCR': 4.599067751928631, 'CHPCR': 1.2418638236809183, 'OI Difference': 1372069}
{'DATE/TIME': '29/12/2022 09:33:24', 'COI': 392710, 'POI': 1763794, 'CALL CHNG OI': 228905, 'PUT CHNG OI': 280507, 'PCR': 4.49133966540195, 'CHPCR': 1.2254297634389812, 'OI Difference': 1371084}
{'DATE/TIME': '29/12/2022 09:35:24', 'COI': 392710, 'POI': 1763794, 'CALL CHNG OI': 228905, 'PUT CHNG OI': 280507, 'PCR': 4.49133966540195, 'CHPCR': 1.2254297634389812, 'OI Difference': 1371084}
{'DATE/TIME': '29/12/2022 09:37:25', 'COI': 398627, 'POI': 1821945, 'CALL CHNG OI': 234822, 'PUT CHNG OI': 338658, 'PCR': 4.570550916019236, 'CHPCR': 1.442190254746148, 'OI Difference': 1423318}
{'DATE/TIME': '29/12/2022 09:38:47', 'COI': 1982268, 'POI': 1894469, 'CALL CHNG OI': 631170, 'PUT CHNG OI': 312339, 'PCR': 0.9557078054027004, 'CHPCR': 0.4948571700175864, 'OI Difference': -87799}
{'DATE/TIME': '29/12/2022 09:40:47', 'COI': 1982268, 'POI': 1894469, 'CALL CHNG OI': 631170, 'PUT CHNG OI': 312339, 'PCR': 0.9557078054027004, 'CHPCR': 0.4948571700175864, 'OI Difference': -87799}
{'DATE/TIME': '29/12/2022 09:44:49', 'COI': 2071800, 'POI': 1894053, 'CALL CHNG OI': 720702, 'PUT CHNG OI': 311923, 'PCR': 0.9142064871126556, 'CHPCR': 0.43280440459440933, 'OI Difference': -177747}
{'DATE/TIME': '29/12/2022 09:46:49', 'COI': 2071781, 'POI': 1894056, 'CALL CHNG OI': 720683, 'PUT CHNG OI': 311926, 'PCR': 0.9142163191958995, 'CHPCR': 0.43281997771558367, 'OI Difference': -177725}
{'DATE/TIME': '29/12/2022 09:48:50', 'COI': 2112491, 'POI': 1879017, 'CALL CHNG OI': 761393, 'PUT CHNG OI': 296887, 'PCR': 0.8894792924561572, 'CHPCR': 0.38992609598459665, 'OI Difference': -233474}
{'DATE/TIME': '29/12/2022 09:52:51', 'COI': 2137102, 'POI': 1860232, 'CALL CHNG OI': 786004, 'PUT CHNG OI': 278102, 'PCR': 0.8704460526451241, 'CHPCR': 0.353817537824235, 'OI Difference': -276870}
{'DATE/TIME': '29/12/2022 09:54:52', 'COI': 2160829, 'POI': 1862445, 'CALL CHNG OI': 809731, 'PUT CHNG OI': 280315, 'PCR': 0.8619122568236542, 'CHPCR': 0.34618286813769017, 'OI Difference': -298384}
{'DATE/TIME': '29/12/2022 09:56:53', 'COI': 2180505, 'POI': 1879521, 'CALL CHNG OI': 829407, 'PUT CHNG OI': 297391, 'PCR': 0.8619659207385445, 'CHPCR': 0.35855858462733015, 'OI Difference': -300984}
{'DATE/TIME': '29/12/2022 09:58:54', 'COI': 2180505, 'POI': 1879521, 'CALL CHNG OI': 829407, 'PUT CHNG OI': 297391, 'PCR': 0.8619659207385445, 'CHPCR': 0.35855858462733015, 'OI Difference': -300984}
{'DATE/TIME': '29/12/2022 10:00:54', 'COI': 2201304, 'POI': 1888461, 'CALL CHNG OI': 850206, 'PUT CHNG OI': 306331, 'PCR': 0.8578828730606949, 'CHPCR': 0.3603020914931205, 'OI Difference': -312843}
{'DATE/TIME': '29/12/2022 10:02:55', 'COI': 2219385, 'POI': 1901953, 'CALL CHNG OI': 868287, 'PUT CHNG OI': 319823, 'PCR': 0.8569729902653213, 'CHPCR': 0.36833788827887554, 'OI Difference': -317432}
{'DATE/TIME': '29/12/2022 10:04:56', 'COI': 2219385, 'POI': 1901953, 'CALL CHNG OI': 868287, 'PUT CHNG OI': 319823, 'PCR': 0.8569729902653213, 'CHPCR': 0.36833788827887554, 'OI Difference': -317432}
{'DATE/TIME': '29/12/2022 10:06:56', 'COI': 2251739, 'POI': 1898088, 'CALL CHNG OI': 900641, 'PUT CHNG OI': 315958, 'PCR': 0.8429431652602721, 'CHPCR': 0.3508145865000594, 'OI Difference': -353651}
{'DATE/TIME': '29/12/2022 10:08:57', 'COI': 2275196, 'POI': 1903314, 'CALL CHNG OI': 924098, 'PUT CHNG OI': 321184, 'PCR': 0.8365494665075008, 'CHPCR': 0.347564868661116, 'OI Difference': -371882}
{'DATE/TIME': '29/12/2022 10:10:58', 'COI': 2275362, 'POI': 1900686, 'CALL CHNG OI': 924264, 'PUT CHNG OI': 318556, 'PCR': 0.8353334546327134, 'CHPCR': 0.34465910172851044, 'OI Difference': -374676}
{'DATE/TIME': '29/12/2022 10:12:58', 'COI': 2293634, 'POI': 1869942, 'CALL CHNG OI': 942536, 'PUT CHNG OI': 287812, 'PCR': 0.8152747997282914, 'CHPCR': 0.3053591586952647, 'OI Difference': -423692}
{'DATE/TIME': '29/12/2022 10:14:59', 'COI': 2293634, 'POI': 1869942, 'CALL CHNG OI': 942536, 'PUT CHNG OI': 287812, 'PCR': 0.8152747997282914, 'CHPCR': 0.3053591586952647, 'OI Difference': -423692}
{'DATE/TIME': '29/12/2022 10:17:00', 'COI': 2310879, 'POI': 1857133, 'CALL CHNG OI': 959781, 'PUT CHNG OI': 275003, 'PCR': 0.8036478759813906, 'CHPCR': 0.2865268222646625, 'OI Difference': -453746}
{'DATE/TIME': '29/12/2022 10:19:00', 'COI': 2350342, 'POI': 1871467, 'CALL CHNG OI': 999244, 'PUT CHNG OI': 289337, 'PCR': 0.7962530559382421, 'CHPCR': 0.2895559042636233, 'OI Difference': -478875}
{'DATE/TIME': '29/12/2022 10:21:01', 'COI': 2350541, 'POI': 1869789, 'CALL CHNG OI': 999443, 'PUT CHNG OI': 287659, 'PCR': 0.7954717658615612, 'CHPCR': 0.2878193153586548, 'OI Difference': -480752}
{'DATE/TIME': '29/12/2022 10:23:01', 'COI': 2356962, 'POI': 1873924, 'CALL CHNG OI': 1005864, 'PUT CHNG OI': 291794, 'PCR': 0.7950590633196463, 'CHPCR': 0.29009289526218257, 'OI Difference': -483038}
{'DATE/TIME': '29/12/2022 10:25:02', 'COI': 2348997, 'POI': 1870663, 'CALL CHNG OI': 997899, 'PUT CHNG OI': 288533, 'PCR': 0.7963667045977496, 'CHPCR': 0.28914048415721433, 'OI Difference': -478334}
{'DATE/TIME': '29/12/2022 10:27:03', 'COI': 2348997, 'POI': 1870663, 'CALL CHNG OI': 997899, 'PUT CHNG OI': 288533, 'PCR': 0.7963667045977496, 'CHPCR': 0.28914048415721433, 'OI Difference': -478334}
{'DATE/TIME': '29/12/2022 10:29:03', 'COI': 2351936, 'POI': 1884378, 'CALL CHNG OI': 1000838, 'PUT CHNG OI': 302248, 'PCR': 0.8012029238890854, 'CHPCR': 0.3019949282501264, 'OI Difference': -467558}
{'DATE/TIME': '29/12/2022 10:33:05', 'COI': 2363381, 'POI': 1901264, 'CALL CHNG OI': 1012283, 'PUT CHNG OI': 319134, 'PCR': 0.8044678365443405, 'CHPCR': 0.3152616412603985, 'OI Difference': -462117}
{'DATE/TIME': '29/12/2022 10:35:06', 'COI': 2376242, 'POI': 1924267, 'CALL CHNG OI': 1025144, 'PUT CHNG OI': 342137, 'PCR': 0.8097942044623401, 'CHPCR': 0.3337453079762453, 'OI Difference': -451975}
{'DATE/TIME': '29/12/2022 10:37:06', 'COI': 2394734, 'POI': 1945626, 'CALL CHNG OI': 1043636, 'PUT CHNG OI': 363496, 'PCR': 0.8124601730296559, 'CHPCR': 0.34829768233368724, 'OI Difference': -449108}
{'DATE/TIME': '29/12/2022 10:39:07', 'COI': 2394734, 'POI': 1945628, 'CALL CHNG OI': 1043636, 'PUT CHNG OI': 363498, 'PCR': 0.8124610081954823, 'CHPCR': 0.3482995987106616, 'OI Difference': -449106}
{'DATE/TIME': '29/12/2022 10:41:08', 'COI': 2400912, 'POI': 1960217, 'CALL CHNG OI': 1049814, 'PUT CHNG OI': 378087, 'PCR': 0.8164468335365894, 'CHPCR': 0.3601466545502346, 'OI Difference': -440695}
{'DATE/TIME': '29/12/2022 10:45:09', 'COI': 2405984, 'POI': 1966861, 'CALL CHNG OI': 1054886, 'PUT CHNG OI': 384731, 'PCR': 0.8174871487092183, 'CHPCR': 0.3647133434323709, 'OI Difference': -439123}
{'DATE/TIME': '29/12/2022 10:47:10', 'COI': 2428103, 'POI': 2015563, 'CALL CHNG OI': 1077005, 'PUT CHNG OI': 433433, 'PCR': 0.830097817102487, 'CHPCR': 0.4024428855947744, 'OI Difference': -412540}
{'DATE/TIME': '29/12/2022 10:49:10', 'COI': 2428103, 'POI': 2014595, 'CALL CHNG OI': 1077005, 'PUT CHNG OI': 432465, 'PCR': 0.8296991519717244, 'CHPCR': 0.401544096824063, 'OI Difference': -413508}
{'DATE/TIME': '29/12/2022 10:51:11', 'COI': 2428104, 'POI': 2014780, 'CALL CHNG OI': 1077006, 'PUT CHNG OI': 432650, 'PCR': 0.8297750014002695, 'CHPCR': 0.40171549647819976, 'OI Difference': -413324}
{'DATE/TIME': '29/12/2022 10:53:12', 'COI': 2424728, 'POI': 2039029, 'CALL CHNG OI': 1073630, 'PUT CHNG OI': 456899, 'PCR': 0.8409310240158896, 'CHPCR': 0.4255646731182996, 'OI Difference': -385699}
{'DATE/TIME': '29/12/2022 10:55:13', 'COI': 2424156, 'POI': 2048966, 'CALL CHNG OI': 1073058, 'PUT CHNG OI': 466836, 'PCR': 0.8452286073998538, 'CHPCR': 0.43505197295952314, 'OI Difference': -375190}
{'DATE/TIME': '29/12/2022 10:57:13', 'COI': 2421571, 'POI': 2050393, 'CALL CHNG OI': 1070473, 'PUT CHNG OI': 468263, 'PCR': 0.846720166371335, 'CHPCR': 0.43743560089792083, 'OI Difference': -371178}
{'DATE/TIME': '29/12/2022 10:59:14', 'COI': 2417382, 'POI': 2057407, 'CALL CHNG OI': 1066284, 'PUT CHNG OI': 475277, 'PCR': 0.8510889052702469, 'CHPCR': 0.44573209388868257, 'OI Difference': -359975}
{'DATE/TIME': '29/12/2022 11:01:15', 'COI': 2419803, 'POI': 2063015, 'CALL CHNG OI': 1068705, 'PUT CHNG OI': 480885, 'PCR': 0.8525549393896941, 'CHPCR': 0.4499698232908052, 'OI Difference': -356788}
{'DATE/TIME': '29/12/2022 11:03:16', 'COI': 2417664, 'POI': 2062937, 'CALL CHNG OI': 1066566, 'PUT CHNG OI': 480807, 'PCR': 0.8532769648718763, 'CHPCR': 0.45079910666569156, 'OI Difference': -354727}
{'DATE/TIME': '29/12/2022 11:05:16', 'COI': 2416473, 'POI': 2068789, 'CALL CHNG OI': 1065375, 'PUT CHNG OI': 486659, 'PCR': 0.8561192283133311, 'CHPCR': 0.4567959638624897, 'OI Difference': -347684}
{'DATE/TIME': '29/12/2022 11:07:17', 'COI': 2418664, 'POI': 2073450, 'CALL CHNG OI': 1067566, 'PUT CHNG OI': 491320, 'PCR': 0.8572707908167484, 'CHPCR': 0.4602244732409987, 'OI Difference': -345214}
{'DATE/TIME': '29/12/2022 11:11:19', 'COI': 2420988, 'POI': 2084279, 'CALL CHNG OI': 1069890, 'PUT CHNG OI': 502149, 'PCR': 0.8609208306691318, 'CHPCR': 0.4693463814036957, 'OI Difference': -336709}
{'DATE/TIME': '29/12/2022 11:13:19', 'COI': 2428160, 'POI': 2088543, 'CALL CHNG OI': 1077062, 'PUT CHNG OI': 506413, 'PCR': 0.8601340109383236, 'CHPCR': 0.4701799896384795, 'OI Difference': -339617}
{'DATE/TIME': '29/12/2022 11:15:20', 'COI': 2420392, 'POI': 2092832, 'CALL CHNG OI': 1069294, 'PUT CHNG OI': 510702, 'PCR': 0.8646665498811763, 'CHPCR': 0.47760671994792825, 'OI Difference': -327560}
{'DATE/TIME': '29/12/2022 11:17:21', 'COI': 2416468, 'POI': 2102565, 'CALL CHNG OI': 1065370, 'PUT CHNG OI': 520435, 'PCR': 0.8700984246429085, 'CHPCR': 0.48850164731501733, 'OI Difference': -313903}
{'DATE/TIME': '29/12/2022 11:19:21', 'COI': 2417202, 'POI': 2098820, 'CALL CHNG OI': 1066104, 'PUT CHNG OI': 516690, 'PCR': 0.8682849013032423, 'CHPCR': 0.48465252920915786, 'OI Difference': -318382}
{'DATE/TIME': '29/12/2022 11:21:22', 'COI': 2418761, 'POI': 2108696, 'CALL CHNG OI': 1067663, 'PUT CHNG OI': 526566, 'PCR': 0.8718083349285026, 'CHPCR': 0.49319495009192976, 'OI Difference': -310065}
{'DATE/TIME': '29/12/2022 11:23:23', 'COI': 2419541, 'POI': 2109140, 'CALL CHNG OI': 1068443, 'PUT CHNG OI': 527010, 'PCR': 0.871710791426969, 'CHPCR': 0.49325045884525426, 'OI Difference': -310401}
{'DATE/TIME': '29/12/2022 11:25:23', 'COI': 2422398, 'POI': 2111087, 'CALL CHNG OI': 1071300, 'PUT CHNG OI': 528957, 'PCR': 0.8714864361677974, 'CHPCR': 0.4937524502940353, 'OI Difference': -311311}
{'DATE/TIME': '29/12/2022 11:27:24', 'COI': 2422743, 'POI': 2113247, 'CALL CHNG OI': 1071645, 'PUT CHNG OI': 531117, 'PCR': 0.8722538874325506, 'CHPCR': 0.4956090869644332, 'OI Difference': -309496}
{'DATE/TIME': '29/12/2022 11:29:25', 'COI': 2435534, 'POI': 2110885, 'CALL CHNG OI': 1084436, 'PUT CHNG OI': 528755, 'PCR': 0.8667031542158722, 'CHPCR': 0.4875852516884353, 'OI Difference': -324649}
{'DATE/TIME': '29/12/2022 11:31:26', 'COI': 2435612, 'POI': 2111514, 'CALL CHNG OI': 1084514, 'PUT CHNG OI': 529384, 'PCR': 0.866933649530385, 'CHPCR': 0.48813016706100615, 'OI Difference': -324098}
{'DATE/TIME': '29/12/2022 11:33:26', 'COI': 2430656, 'POI': 2122007, 'CALL CHNG OI': 1079558, 'PUT CHNG OI': 539877, 'PCR': 0.87301823046947, 'CHPCR': 0.5000907778924337, 'OI Difference': -308649}
{'DATE/TIME': '29/12/2022 11:35:27', 'COI': 2437120, 'POI': 2115341, 'CALL CHNG OI': 1086022, 'PUT CHNG OI': 533211, 'PCR': 0.8679675190388656, 'CHPCR': 0.4909762417335929, 'OI Difference': -321779}
{'DATE/TIME': '29/12/2022 11:37:27', 'COI': 2437114, 'POI': 2115398, 'CALL CHNG OI': 1086016, 'PUT CHNG OI': 533268, 'PCR': 0.867993044231825, 'CHPCR': 0.4910314396841299, 'OI Difference': -321716}
{'DATE/TIME': '29/12/2022 11:39:28', 'COI': 2423155, 'POI': 2106755, 'CALL CHNG OI': 1072057, 'PUT CHNG OI': 524625, 'PCR': 0.8694264295928242, 'CHPCR': 0.48936297230464426, 'OI Difference': -316400}
{'DATE/TIME': '29/12/2022 11:41:29', 'COI': 2429591, 'POI': 2101872, 'CALL CHNG OI': 1078493, 'PUT CHNG OI': 519742, 'PCR': 0.8651135108748756, 'CHPCR': 0.4819150425640222, 'OI Difference': -327719}
{'DATE/TIME': '29/12/2022 11:43:29', 'COI': 2429591, 'POI': 2101872, 'CALL CHNG OI': 1078493, 'PUT CHNG OI': 519742, 'PCR': 0.8651135108748756, 'CHPCR': 0.4819150425640222, 'OI Difference': -327719}
{'DATE/TIME': '29/12/2022 11:45:30', 'COI': 2419614, 'POI': 2113244, 'CALL CHNG OI': 1068516, 'PUT CHNG OI': 531114, 'PCR': 0.8733806301335667, 'CHPCR': 0.49705760138360117, 'OI Difference': -306370}
{'DATE/TIME': '29/12/2022 11:47:31', 'COI': 2312382, 'POI': 2122941, 'CALL CHNG OI': 961284, 'PUT CHNG OI': 540811, 'PCR': 0.918075387198136, 'CHPCR': 0.5625923244327379, 'OI Difference': -189441}
{'DATE/TIME': '29/12/2022 11:49:31', 'COI': 2312382, 'POI': 2122941, 'CALL CHNG OI': 961284, 'PUT CHNG OI': 540811, 'PCR': 0.918075387198136, 'CHPCR': 0.5625923244327379, 'OI Difference': -189441}
{'DATE/TIME': '29/12/2022 11:51:32', 'COI': 2312382, 'POI': 2122941, 'CALL CHNG OI': 961284, 'PUT CHNG OI': 540811, 'PCR': 0.918075387198136, 'CHPCR': 0.5625923244327379, 'OI Difference': -189441}
{'DATE/TIME': '29/12/2022 11:53:33', 'COI': 2313372, 'POI': 2129896, 'CALL CHNG OI': 962274, 'PUT CHNG OI': 547766, 'PCR': 0.920688933729638, 'CHPCR': 0.5692411932568062, 'OI Difference': -183476}
{'DATE/TIME': '29/12/2022 11:55:33', 'COI': 2312188, 'POI': 2134113, 'CALL CHNG OI': 961090, 'PUT CHNG OI': 551983, 'PCR': 0.922984203706619, 'CHPCR': 0.5743301875994964, 'OI Difference': -178075}
{'DATE/TIME': '29/12/2022 11:57:34', 'COI': 2282219, 'POI': 2144585, 'CALL CHNG OI': 931121, 'PUT CHNG OI': 562455, 'PCR': 0.939692904142854, 'CHPCR': 0.6040622002940541, 'OI Difference': -137634}
{'DATE/TIME': '29/12/2022 11:59:35', 'COI': 2281328, 'POI': 2146653, 'CALL CHNG OI': 930230, 'PUT CHNG OI': 564523, 'PCR': 0.9409664020254869, 'CHPCR': 0.6068638938757082, 'OI Difference': -134675}
{'DATE/TIME': '29/12/2022 12:03:36', 'COI': 2210054, 'POI': 2144642, 'CALL CHNG OI': 858956, 'PUT CHNG OI': 562512, 'PCR': 0.9704025331507737, 'CHPCR': 0.654878713228617, 'OI Difference': -65412}
{'DATE/TIME': '29/12/2022 12:05:37', 'COI': 2216148, 'POI': 2153766, 'CALL CHNG OI': 865050, 'PUT CHNG OI': 571636, 'PCR': 0.9718511579551546, 'CHPCR': 0.6608126697878736, 'OI Difference': -62382}
{'DATE/TIME': '29/12/2022 12:07:37', 'COI': 2214230, 'POI': 2153248, 'CALL CHNG OI': 863132, 'PUT CHNG OI': 571118, 'PCR': 0.9724590489696192, 'CHPCR': 0.6616809479894153, 'OI Difference': -60982}
{'DATE/TIME': '29/12/2022 12:09:38', 'COI': 2219584, 'POI': 2158194, 'CALL CHNG OI': 868486, 'PUT CHNG OI': 576064, 'PCR': 0.9723416640235287, 'CHPCR': 0.6632968176804231, 'OI Difference': -61390}
{'DATE/TIME': '29/12/2022 12:11:38', 'COI': 2218416, 'POI': 2166648, 'CALL CHNG OI': 867318, 'PUT CHNG OI': 584518, 'PCR': 0.9766644308371378, 'CHPCR': 0.6739373563099117, 'OI Difference': -51768}
{'DATE/TIME': '29/12/2022 12:13:39', 'COI': 2216878, 'POI': 2165026, 'CALL CHNG OI': 865780, 'PUT CHNG OI': 582896, 'PCR': 0.9766103502312712, 'CHPCR': 0.6732611055926447, 'OI Difference': -51852}
{'DATE/TIME': '29/12/2022 12:15:40', 'COI': 2223913, 'POI': 2156498, 'CALL CHNG OI': 872815, 'PUT CHNG OI': 574368, 'PCR': 0.9696863141678653, 'CHPCR': 0.6580638508733236, 'OI Difference': -67415}
{'DATE/TIME': '29/12/2022 12:17:40', 'COI': 2229989, 'POI': 2156581, 'CALL CHNG OI': 878891, 'PUT CHNG OI': 574451, 'PCR': 0.9670814519712877, 'CHPCR': 0.6536089230632695, 'OI Difference': -73408}
{'DATE/TIME': '29/12/2022 12:21:41', 'COI': 2232604, 'POI': 2159102, 'CALL CHNG OI': 881506, 'PUT CHNG OI': 576972, 'PCR': 0.9670779054413591, 'CHPCR': 0.6545298613962922, 'OI Difference': -73502}
{'DATE/TIME': '30/12/2022 10:20:45', 'COI': 107696, 'POI': 145, 'CALL CHNG OI': 47597, 'PUT CHNG OI': 0, 'PCR': 0.0013463824097459515, 'CHPCR': 0.0, 'OI Difference': -107551}
{'DATE/TIME': '30/12/2022 10:21:05', 'COI': 107696, 'POI': 145, 'CALL CHNG OI': 47597, 'PUT CHNG OI': 0, 'PCR': 0.0013463824097459515, 'CHPCR': 0.0, 'OI Difference': -107551}
{'DATE/TIME': '30/12/2022 10:21:26', 'COI': 956905, 'POI': 422067, 'CALL CHNG OI': 494920, 'PUT CHNG OI': 278174, 'PCR': 0.44107513285017846, 'CHPCR': 0.5620585145073951, 'OI Difference': -534838}
{'DATE/TIME': '30/12/2022 10:21:52', 'COI': 657127, 'POI': 38625, 'CALL CHNG OI': 313033, 'PUT CHNG OI': 21523, 'PCR': 0.058778592266030764, 'CHPCR': 0.06875632920490811, 'OI Difference': -618502}
{'DATE/TIME': '30/12/2022 10:22:17', 'COI': 956956, 'POI': 422078, 'CALL CHNG OI': 494971, 'PUT CHNG OI': 278185, 'PCR': 0.44106312097943895, 'CHPCR': 0.5620228255796804, 'OI Difference': -534878}
{'DATE/TIME': '30/12/2022 10:22:48', 'COI': 827779, 'POI': 702318, 'CALL CHNG OI': 436846, 'PUT CHNG OI': 360227, 'PCR': 0.8484365996238127, 'CHPCR': 0.8246086721636458, 'OI Difference': -125461}
{'DATE/TIME': '30/12/2022 10:24:50', 'COI': 828660, 'POI': 703398, 'CALL CHNG OI': 437727, 'PUT CHNG OI': 361307, 'PCR': 0.848837882847006, 'CHPCR': 0.8254162982863749, 'OI Difference': -125262}
{'DATE/TIME': '30/12/2022 10:24:53', 'COI': 828660, 'POI': 703398, 'CALL CHNG OI': 437727, 'PUT CHNG OI': 361307, 'PCR': 0.848837882847006, 'CHPCR': 0.8254162982863749, 'OI Difference': -125262}
{'DATE/TIME': '30/12/2022 10:26:53', 'COI': 835754, 'POI': 704879, 'CALL CHNG OI': 444821, 'PUT CHNG OI': 362788, 'PCR': 0.8434048775118037, 'CHPCR': 0.8155819981520657, 'OI Difference': -130875}
{'DATE/TIME': '30/12/2022 10:28:54', 'COI': 838971, 'POI': 705410, 'CALL CHNG OI': 448038, 'PUT CHNG OI': 363319, 'PCR': 0.8408037941716698, 'CHPCR': 0.810911128073958, 'OI Difference': -133561}
{'DATE/TIME': '30/12/2022 10:30:55', 'COI': 838971, 'POI': 705410, 'CALL CHNG OI': 448038, 'PUT CHNG OI': 363319, 'PCR': 0.8408037941716698, 'CHPCR': 0.810911128073958, 'OI Difference': -133561}
{'DATE/TIME': '30/12/2022 10:34:56', 'COI': 842157, 'POI': 704038, 'CALL CHNG OI': 451224, 'PUT CHNG OI': 361947, 'PCR': 0.8359937636331468, 'CHPCR': 0.8021448327216637, 'OI Difference': -138119}
